time	running	running_idle	waiting_for_reconf
1658	28	15	0
1659	28	15	0
1660	26	17	0
1661	26	17	0
1662	26	17	0
1663	26	17	0
1664	26	17	0
1665	26	17	0
1666	26	17	0
1667	26	17	0
1668	25	18	0
1669	27	16	0
1670	28	15	0
1671	28	15	0
1672	28	15	0
1673	28	15	0
1674	28	15	0
1675	27	16	0
1676	27	16	0
1677	27	16	0
1678	27	16	0
1679	26	17	0
1680	26	17	0
1681	24	19	0
1682	27	16	0
1683	27	16	0
1684	27	16	0
1685	27	16	0
1686	27	16	0
1687	27	16	0
1688	27	16	0
1689	27	16	0
1690	27	16	0
1691	27	16	0
1692	27	16	0
1693	27	16	0
1694	27	16	0
1695	27	16	0
1696	27	16	0
1697	27	16	0
1698	27	16	0
1699	26	17	0
1700	25	18	0
1701	25	18	0
1702	24	19	0
1703	22	21	0
1704	22	21	0
1705	22	21	0
1706	22	21	0
1707	22	21	0
1708	22	21	0
1709	22	21	0
1710	22	21	0
1711	23	20	0
1712	25	18	0
1713	25	18	0
1714	25	18	0
1715	25	18	0
1716	25	18	0
1717	24	19	0
1718	24	19	0
1719	24	19	0
1720	24	19	0
1721	23	20	0
1722	23	20	0
1723	23	20	0
1724	23	20	0
1725	25	18	0
1726	24	19	0
1727	23	20	0
1728	24	19	0
1729	23	20	0
1730	23	20	0
1731	23	20	0
1732	23	20	0
1733	22	21	0
1734	21	22	0
1735	21	22	0
1736	21	22	0
1737	23	20	0
1738	26	17	0
1739	26	17	0
1740	25	18	0
1741	25	18	0
1742	25	18	0
1743	25	18	0
1744	24	19	0
1745	24	19	0
1746	24	19	0
1747	24	19	0
1748	24	19	0
1749	24	19	0
1750	25	18	0
1751	26	17	0
1752	25	18	0
1753	25	18	0
1754	25	18	0
1755	25	18	0
1756	24	19	0
1757	22	21	0
1758	22	21	0
1759	22	21	0
1760	22	21	0
1761	22	21	0
1762	22	21	0
1763	22	21	0
1764	25	18	0
1765	25	18	0
1766	24	19	0
1767	24	19	0
1768	23	20	0
1769	23	20	0
1770	22	21	0
1771	22	21	0
1772	22	21	0
1773	22	21	0
1774	21	22	0
1775	21	22	0
1776	23	20	0
1777	24	19	0
1778	24	19	0
1779	26	17	0
1780	25	18	0
1781	25	18	0
1782	25	18	0
1783	25	18	0
1784	24	19	0
1785	23	20	0
1786	21	22	0
1787	21	22	0
1788	21	22	0
1789	22	21	0
1790	23	20	0
1791	22	21	0
1792	23	20	0
1793	22	21	0
1794	22	21	0
1795	21	22	0
1796	20	23	0
1797	20	23	0
1798	21	22	0
1799	21	22	0
1800	21	22	0
1801	21	22	0
1802	23	20	0
1803	25	18	0
1804	25	18	0
1805	25	18	0
1806	25	18	0
1807	25	18	0
1808	25	18	0
1809	25	18	0
1810	24	19	0
1811	24	19	0
1812	24	19	0
1813	23	20	0
1814	23	20	0
1815	23	20	0
1816	25	18	0
1817	26	17	0
1818	25	18	0
1819	25	18	0
1820	25	18	0
1821	25	18	0
1822	25	18	0
1823	25	18	0
1824	25	18	0
1825	25	18	0
1826	25	18	0
1827	24	19	0
1828	24	19	0
1829	28	15	0
1830	29	14	0
1831	28	15	0
1832	28	15	0
1833	28	15	0
1834	28	15	0
1835	27	16	0
1836	27	16	0
1837	26	17	0
1838	25	18	0
1839	25	18	0
1840	25	18	0
1841	25	18	0
1842	29	14	0
1843	30	13	0
1844	29	14	0
1845	29	14	0
1846	28	15	0
1847	28	15	0
1848	28	15	0
1849	27	16	0
1850	27	16	0
1851	25	18	0
1852	25	18	0
1853	25	18	0
1854	26	17	0
1855	25	18	0
1856	25	18	0
1857	28	15	0
1858	28	15	0
1859	28	15	0
1860	28	15	0
1861	28	15	0
1862	28	15	0
1863	28	15	0
1864	28	15	0
1865	27	16	0
1866	27	16	0
1867	28	15	0
1868	28	15	0
1869	29	14	0
1870	29	14	0
1871	30	13	0
1872	29	14	0
1873	29	14	0
1874	29	14	0
1875	30	13	0
1876	30	13	0
1877	30	13	0
1878	29	14	0
1879	28	15	0
1880	29	14	0
1881	28	15	0
1882	27	16	0
1883	28	15	0
1884	29	14	0
1885	28	15	0
1886	28	15	0
1887	28	15	0
1888	28	15	0
1889	28	15	0
1890	28	15	0
1891	28	15	0
1892	28	15	0
1893	29	14	0
1894	29	14	0
1895	29	14	0
1896	29	14	0
1897	30	13	0
1898	31	12	0
1899	31	12	0
1900	31	12	0
1901	30	13	0
1902	31	12	0
1903	30	13	0
1904	29	14	0
1905	29	14	0
1906	30	13	0
1907	30	13	0
1908	30	13	0
1909	28	15	0
1910	29	14	0
1911	28	15	0
1912	27	16	0
1913	28	15	0
1914	28	15	0
1915	27	16	0
1916	26	17	0
1917	26	17	0
1918	26	17	0
1919	26	17	0
1920	27	16	0
1921	26	17	0
1922	26	17	0
1923	25	18	0
1924	25	18	0
1925	25	18	0
1926	24	19	0
1927	22	21	0
1928	22	21	0
1929	22	21	0
1930	22	21	0
1931	22	21	0
1932	23	20	0
1933	23	20	0
1934	23	20	0
1935	23	20	0
1936	25	18	0
1937	25	18	0
1938	24	19	0
1939	24	19	0
1940	23	20	0
1941	22	21	0
1942	21	22	0
1943	20	23	0
1944	20	23	0
1945	20	23	0
1946	21	22	0
1947	21	22	0
1948	21	22	0
1949	23	20	0
1950	23	20	0
1951	23	20	0
1952	23	20	0
1953	23	20	0
1954	23	20	0
1955	23	20	0
1956	23	20	0
1957	22	21	0
1958	22	21	0
1959	23	20	0
1960	24	19	0
1961	24	19	0
1962	26	17	0
1963	27	16	0
1964	27	16	0
1965	27	16	0
1966	27	16	0
1967	27	16	0
1968	27	16	0
1969	26	17	0
1970	25	18	0
1971	24	19	0
1972	24	19	0
1973	26	17	0
1974	26	17	0
1975	27	16	0
1976	28	15	0
1977	28	15	0
1978	28	15	0
1979	28	15	0
1980	28	15	0
1981	28	15	0
1982	27	16	0
1983	26	17	0
1984	27	16	0
1985	27	16	0
1986	28	15	0
1987	28	15	0
1988	30	13	0
1989	30	13	0
1990	30	13	0
1991	30	13	0
1992	30	13	0
1993	29	14	0
1994	29	14	0
1995	29	14	0
1996	28	15	0
1997	28	15	0
1998	28	15	0
1999	28	15	0
2000	28	15	0
2001	29	14	0
2002	30	13	0
2003	30	13	0
2004	30	13	0
2005	26	17	0
2006	26	17	0
2007	26	17	0
2008	26	17	0
2009	26	17	0
2010	25	18	0
2011	25	18	0
2012	27	16	0
2013	27	16	0
2014	29	14	0
2015	30	13	0
2016	30	13	0
2017	30	13	0
2018	30	13	0
2019	30	13	0
2020	30	13	0
2021	29	14	0
2022	30	13	0
2023	30	13	0
2024	30	13	0
2025	31	12	0
2026	31	12	0
2027	30	13	0
2028	30	13	0
2029	30	13	0
2030	31	12	0
2031	30	13	0
2032	29	14	0
2033	29	14	0
2034	29	14	0
2035	28	15	0
2036	28	15	0
2037	28	15	0
2038	29	14	0
2039	29	14	0
2040	31	12	0
2041	30	13	0
2042	30	13	0
2043	30	13	0
2044	30	13	0
2045	30	13	0
2046	30	13	0
2047	28	15	0
2048	28	15	0
2049	29	14	0
2050	28	15	0
2051	27	16	0
2052	27	16	0
2053	30	13	0
2054	30	13	0
2055	30	13	0
2056	29	14	0
2057	29	14	0
2058	29	14	0
2059	29	14	0
2060	29	14	0
2061	29	14	0
2062	28	15	0
2063	28	15	0
2064	29	14	0
2065	29	14	0
2066	30	13	0
2067	29	14	0
2068	29	14	0
2069	28	15	0
2070	27	16	0
2071	27	16	0
2072	27	16	0
2073	27	16	0
2074	28	15	0
2075	27	16	0
2076	27	16	0
2077	27	16	0
2078	27	16	0
2079	28	15	0
2080	28	15	0
2081	28	15	0
2082	27	16	0
2083	26	17	0
2084	25	18	0
2085	25	18	0
2086	24	19	0
2087	24	19	0
2088	24	19	0
2089	24	19	0
2090	26	17	0
2091	25	18	0
2092	26	17	0
2093	27	16	0
2094	27	16	0
2095	26	17	0
2096	26	17	0
2097	25	18	0
2098	25	18	0
2099	25	18	0
2100	25	18	0
2101	24	19	0
2102	24	19	0
2103	25	18	0
2104	25	18	0
2105	25	18	0
2106	25	18	0
2107	25	18	0
2108	26	17	0
2109	24	19	0
2110	24	19	0
2111	24	19	0
2112	24	19	0
2113	24	19	0
2114	24	19	0
2115	24	19	0
2116	25	18	0
2117	25	18	0
2118	23	20	0
2119	23	20	0
2120	22	21	0
2121	23	20	0
2122	23	20	0
2123	23	20	0
2124	23	20	0
2125	23	20	0
2126	23	20	0
2127	23	20	0
2128	23	20	0
2129	23	20	0
2130	22	21	0
2131	23	20	0
2132	23	20	0
2133	23	20	0
2134	24	19	0
2135	24	19	0
2136	24	19	0
2137	24	19	0
2138	24	19	0
2139	24	19	0
2140	24	19	0
2141	23	20	0
2142	24	19	0
2143	24	19	0
2144	24	19	0
2145	26	17	0
2146	26	17	0
2147	27	16	0
2148	27	16	0
2149	27	16	0
2150	27	16	0
2151	26	17	0
2152	26	17	0
2153	25	18	0
2154	25	18	0
2155	25	18	0
2156	24	19	0
2157	25	18	0
2158	24	19	0
2159	26	17	0
2160	25	18	0
2161	25	18	0
2162	24	19	0
2163	25	18	0
2164	25	18	0
2165	25	18	0
2166	25	18	0
2167	24	19	0
2168	24	19	0
2169	24	19	0
2170	24	19	0
2171	24	19	0
2172	26	17	0
2173	27	16	0
2174	26	17	0
2175	26	17	0
2176	26	17	0
2177	26	17	0
2178	26	17	0
2179	26	17	0
2180	25	18	0
2181	26	17	0
2182	27	16	0
2183	27	16	0
2184	26	17	0
2185	28	15	0
2186	27	16	0
2187	27	16	0
2188	27	16	0
2189	27	16	0
2190	27	16	0
2191	27	16	0
2192	26	17	0
2193	26	17	0
2194	26	17	0
2195	26	17	0
2196	26	17	0
2197	26	17	0
2198	28	15	0
2199	28	15	0
2200	28	15	0
2201	28	15	0
2202	28	15	0
2203	26	17	0
2204	26	17	0
2205	26	17	0
2206	26	17	0
2207	26	17	0
2208	25	18	0
2209	25	18	0
2210	25	18	0
2211	26	17	0
2212	26	17	0
2213	26	17	0
2214	26	17	0
2215	26	17	0
2216	26	17	0
2217	26	17	0
2218	26	17	0
2219	26	17	0
2220	26	17	0
2221	26	17	0
2222	26	17	0
2223	25	18	0
2224	25	18	0
2225	26	17	0
2226	25	18	0
2227	24	19	0
2228	24	19	0
2229	24	19	0
2230	24	19	0
2231	24	19	0
2232	24	19	0
2233	26	17	0
2234	26	17	0
2235	26	17	0
2236	26	17	0
2237	28	15	0
2238	29	14	0
2239	28	15	0
2240	28	15	0
2241	28	15	0
2242	28	15	0
2243	26	17	0
2244	25	18	0
2245	25	18	0
2246	25	18	0
2247	26	17	0
2248	25	18	0
2249	25	18	0
2250	27	16	0
2251	26	17	0
2252	26	17	0
2253	27	16	0
2254	27	16	0
2255	27	16	0
2256	26	17	0
2257	25	18	0
2258	25	18	0
2259	25	18	0
2260	26	17	0
2261	26	17	0
2262	26	17	0
2263	27	16	0
2264	28	15	0
2265	28	15	0
2266	28	15	0
2267	28	15	0
2268	28	15	0
2269	26	17	0
2270	25	18	0
2271	25	18	0
2272	26	17	0
2273	24	19	0
2274	25	18	0
2275	25	18	0
2276	26	17	0
2277	25	18	0
2278	25	18	0
2279	25	18	0
2280	25	18	0
2281	25	18	0
2282	24	19	0
2283	24	19	0
2284	24	19	0
2285	23	20	0
2286	24	19	0
2287	25	18	0
2288	25	18	0
2289	26	17	0
2290	26	17	0
2291	27	16	0
2292	27	16	0
2293	27	16	0
2294	27	16	0
2295	27	16	0
2296	27	16	0
2297	27	16	0
2298	27	16	0
2299	25	18	0
2300	26	17	0
2301	26	17	0
2302	26	17	0
2303	26	17	0
2304	26	17	0
2305	26	17	0
2306	26	17	0
2307	25	18	0
2308	25	18	0
2309	25	18	0
2310	25	18	0
2311	24	19	0
2312	23	20	0
2313	24	19	0
2314	24	19	0
2315	25	18	0
2316	25	18	0
2317	25	18	0
2318	23	20	0
2319	23	20	0
2320	23	20	0
2321	23	20	0
2322	22	21	0
2323	22	21	0
2324	22	21	0
2325	21	22	0
2326	21	22	0
2327	20	23	0
2328	22	21	0
2329	22	21	0
2330	22	21	0
2331	22	21	0
2332	22	21	0
2333	22	21	0
2334	22	21	0
2335	22	21	0
2336	22	21	0
2337	22	21	0
2338	22	21	0
2339	23	20	0
2340	22	21	0
2341	24	19	0
2342	24	19	0
2343	25	18	0
2344	25	18	0
2345	25	18	0
2346	24	19	0
2347	24	19	0
2348	24	19	0
2349	23	20	0
2350	23	20	0
2351	23	20	0
2352	23	20	0
2353	23	20	0
2354	26	17	0
2355	27	16	0
2356	27	16	0
2357	27	16	0
2358	26	17	0
2359	25	18	0
2360	25	18	0
2361	24	19	0
2362	24	19	0
2363	24	19	0
2364	24	19	0
2365	24	19	0
2366	24	19	0
2367	25	18	0
2368	25	18	0
2369	26	17	0
2370	26	17	0
2371	25	18	0
2372	25	18	0
2373	25	18	0
2374	23	20	0
2375	23	20	0
2376	23	20	0
2377	23	20	0
2378	24	19	0
2379	24	19	0
2380	27	16	0
2381	28	15	0
2382	28	15	0
2383	28	15	0
2384	28	15	0
2385	28	15	0
2386	28	15	0
2387	28	15	0
2388	27	16	0
2389	26	17	0
2390	25	18	0
2391	26	17	0
2392	25	18	0
2393	27	16	0
2394	27	16	0
2395	27	16	0
2396	27	16	0
2397	26	17	0
2398	26	17	0
2399	26	17	0
2400	27	16	0
2401	26	17	0
2402	25	18	0
2403	25	18	0
2404	26	17	0
2405	26	17	0
2406	27	16	0
2407	27	16	0
2408	27	16	0
2409	27	16	0
2410	27	16	0
2411	27	16	0
2412	27	16	0
2413	27	16	0
2414	25	18	0
2415	24	19	0
2416	23	20	0
2417	24	19	0
2418	24	19	0
2419	24	19	0
2420	27	16	0
2421	25	18	0
2422	25	18	0
2423	25	18	0
2424	25	18	0
2425	24	19	0
2426	24	19	0
2427	24	19	0
2428	24	19	0
2429	24	19	0
2430	25	18	0
2431	25	18	0
2432	25	18	0
2433	25	18	0
2434	29	14	0
2435	29	14	0
2436	29	14	0
2437	29	14	0
2438	29	14	0
2439	29	14	0
2440	29	14	0
2441	29	14	0
2442	29	14	0
2443	27	16	0
2444	26	17	0
2445	24	19	0
2446	25	18	0
2447	26	17	0
2448	26	17	0
2449	26	17	0
2450	26	17	0
2451	26	17	0
2452	26	17	0
2453	26	17	0
2454	26	17	0
2455	26	17	0
2456	27	16	0
2457	27	16	0
2458	27	16	0
2459	27	16	0
2460	30	13	0
2461	29	14	0
2462	29	14	0
2463	28	15	0
2464	28	15	0
2465	28	15	0
2466	28	15	0
2467	26	17	0
2468	26	17	0
2469	26	17	0
2470	25	18	0
2471	27	16	0
2472	26	17	0
2473	28	15	0
2474	28	15	0
2475	28	15	0
2476	28	15	0
2477	28	15	0
2478	28	15	0
2479	27	16	0
2480	27	16	0
2481	27	16	0
2482	26	17	0
2483	24	19	0
2484	24	19	0
2485	23	20	0
2486	25	18	0
2487	24	19	0
2488	24	19	0
2489	24	19	0
2490	25	18	0
2491	24	19	0
2492	24	19	0
2493	23	20	0
2494	23	20	0
2495	24	19	0
2496	24	19	0
2497	24	19	0
2498	24	19	0
2499	26	17	0
2500	26	17	0
2501	26	17	0
2502	25	18	0
2503	25	18	0
2504	25	18	0
2505	25	18	0
2506	24	19	0
2507	24	19	0
2508	24	19	0
2509	24	19	0
2510	24	19	0
2511	23	20	0
2512	25	18	0
2513	25	18	0
2514	25	18	0
2515	26	17	0
2516	26	17	0
2517	26	17	0
2518	26	17	0
2519	26	17	0
2520	25	18	0
2521	25	18	0
2522	25	18	0
2523	25	18	0
2524	25	18	0
2525	25	18	0
2526	25	18	0
2527	24	19	0
2528	24	19	0
2529	24	19	0
2530	24	19	0
2531	24	19	0
2532	24	19	0
2533	23	20	0
2534	24	19	0
2535	24	19	0
2536	23	20	0
2537	23	20	0
2538	26	17	0
2539	26	17	0
2540	26	17	0
2541	26	17	0
2542	26	17	0
2543	26	17	0
2544	26	17	0
2545	26	17	0
2546	25	18	0
2547	26	17	0
2548	26	17	0
2549	26	17	0
2550	24	19	0
2551	26	17	0
2552	25	18	0
2553	25	18	0
2554	26	17	0
2555	26	17	0
2556	26	17	0
2557	26	17	0
2558	25	18	0
2559	24	19	0
2560	25	18	0
2561	25	18	0
2562	25	18	0
2563	25	18	0
2564	26	17	0
2565	25	18	0
2566	24	19	0
2567	24	19	0
2568	24	19	0
2569	24	19	0
2570	23	20	0
2571	21	22	0
2572	21	22	0
2573	21	22	0
2574	22	21	0
2575	23	20	0
2576	23	20	0
2577	26	17	0
2578	25	18	0
2579	25	18	0
2580	26	17	0
2581	26	17	0
2582	26	17	0
2583	26	17	0
2584	26	17	0
2585	26	17	0
2586	25	18	0
2587	26	17	0
2588	26	17	0
2589	27	16	0
2590	27	16	0
2591	27	16	0
2592	27	16	0
2593	27	16	0
2594	27	16	0
2595	26	17	0
2596	26	17	0
2597	26	17	0
2598	26	17	0
2599	26	17	0
2600	26	17	0
2601	26	17	0
2602	28	15	0
2603	27	16	0
2604	27	16	0
2605	27	16	0
2606	26	17	0
2607	25	18	0
2608	25	18	0
2609	24	19	0
2610	25	18	0
2611	26	17	0
2612	25	18	0
2613	26	17	0
2614	26	17	0
2615	26	17	0
2616	26	17	0
2617	26	17	0
2618	25	18	0
2619	25	18	0
2620	25	18	0
2621	24	19	0
2622	24	19	0
2623	24	19	0
2624	24	19	0
2625	24	19	0
2626	24	19	0
2627	24	19	0
2628	27	16	0
2629	27	16	0
2630	28	15	0
2631	28	15	0
2632	28	15	0
2633	28	15	0
2634	28	15	0
2635	28	15	0
2636	28	15	0
2637	28	15	0
2638	28	15	0
2639	29	14	0
2640	28	15	0
2641	29	14	0
2642	29	14	0
2643	29	14	0
2644	29	14	0
2645	28	15	0
2646	27	16	0
2647	26	17	0
2648	26	17	0
2649	25	18	0
2650	25	18	0
2651	25	18	0
2652	25	18	0
2653	25	18	0
2654	28	15	0
2655	28	15	0
2656	28	15	0
2657	28	15	0
2658	28	15	0
2659	28	15	0
2660	28	15	0
2661	28	15	0
2662	27	16	0
2663	27	16	0
2664	27	16	0
2665	27	16	0
2666	26	17	0
2667	25	18	0
2668	26	17	0
2669	26	17	0
2670	26	17	0
2671	26	17	0
2672	26	17	0
2673	26	17	0
2674	26	17	0
2675	26	17	0
2676	26	17	0
2677	26	17	0
2678	25	18	0
2679	24	19	0
2680	28	15	0
2681	28	15	0
2682	27	16	0
2683	27	16	0
2684	27	16	0
2685	27	16	0
2686	27	16	0
2687	27	16	0
2688	27	16	0
2689	27	16	0
2690	25	18	0
2691	25	18	0
2692	25	18	0
2693	27	16	0
2694	27	16	0
2695	27	16	0
2696	27	16	0
2697	27	16	0
2698	27	16	0
2699	27	16	0
2700	27	16	0
2701	25	18	0
2702	25	18	0
2703	25	18	0
2704	26	17	0
2705	25	18	0
2706	25	18	0
2707	24	19	0
2708	24	19	0
2709	24	19	0
2710	23	20	0
2711	23	20	0
2712	23	20	0
2713	23	20	0
2714	21	22	0
2715	21	22	0
2716	21	22	0
2717	21	22	0
2718	21	22	0
2719	21	22	0
2720	22	21	0
2721	22	21	0
2722	22	21	0
2723	22	21	0
2724	22	21	0
2725	21	22	0
2726	21	22	0
2727	20	23	0
2728	20	23	0
2729	20	23	0
2730	21	22	0
2731	21	22	0
2732	21	22	0
2733	22	21	0
2734	25	18	0
2735	25	18	0
2736	24	19	0
2737	23	20	0
2738	23	20	0
2739	23	20	0
2740	22	21	0
2741	21	22	0
2742	21	22	0
2743	21	22	0
2744	22	21	0
2745	23	20	0
2746	24	19	0
2747	26	17	0
2748	25	18	0
2749	25	18	0
2750	25	18	0
2751	26	17	0
2752	25	18	0
2753	25	18	0
2754	25	18	0
2755	25	18	0
2756	25	18	0
2757	26	17	0
2758	26	17	0
2759	26	17	0
2760	27	16	0
2761	24	19	0
2762	24	19	0
2763	24	19	0
2764	24	19	0
2765	24	19	0
2766	24	19	0
2767	24	19	0
2768	24	19	0
2769	24	19	0
2770	25	18	0
2771	25	18	0
2772	26	17	0
2773	28	15	0
2774	28	15	0
2775	28	15	0
2776	27	16	0
2777	27	16	0
2778	27	16	0
2779	27	16	0
2780	27	16	0
2781	27	16	0
2782	26	17	0
2783	26	17	0
2784	26	17	0
2785	26	17	0
2786	27	16	0
2787	27	16	0
2788	26	17	0
2789	26	17	0
2790	26	17	0
2791	24	19	0
2792	24	19	0
2793	24	19	0
2794	24	19	0
2795	25	18	0
2796	26	17	0
2797	27	16	0
2798	27	16	0
2799	29	14	0
2800	29	14	0
2801	28	15	0
2802	27	16	0
2803	28	15	0
2804	28	15	0
2805	28	15	0
2806	28	15	0
2807	28	15	0
2808	29	14	0
2809	29	14	0
2810	27	16	0
2811	28	15	0
2812	28	15	0
2813	27	16	0
2814	28	15	0
2815	27	16	0
2816	27	16	0
2817	27	16	0
2818	27	16	0
2819	27	16	0
2820	27	16	0
2821	27	16	0
2822	28	15	0
2823	27	16	0
2824	26	17	0
2825	26	17	0
2826	26	17	0
2827	26	17	0
2828	26	17	0
2829	25	18	0
2830	25	18	0
2831	25	18	0
2832	24	19	0
2833	24	19	0
2834	24	19	0
2835	24	19	0
2836	25	18	0
2837	26	17	0
2838	26	17	0
2839	25	18	0
2840	25	18	0
2841	25	18	0
2842	25	18	0
2843	24	19	0
2844	24	19	0
2845	24	19	0
2846	24	19	0
2847	24	19	0
2848	24	19	0
2849	25	18	0
2850	27	16	0
2851	27	16	0
2852	24	19	0
2853	24	19	0
2854	24	19	0
2855	24	19	0
2856	24	19	0
2857	24	19	0
2858	24	19	0
2859	22	21	0
2860	22	21	0
2861	23	20	0
2862	24	19	0
2863	25	18	0
2864	24	19	0
2865	24	19	0
2866	25	18	0
2867	25	18	0
2868	25	18	0
2869	25	18	0
2870	25	18	0
2871	25	18	0
2872	25	18	0
2873	25	18	0
2874	25	18	0
2875	26	17	0
2876	29	14	0
2877	28	15	0
2878	27	16	0
2879	27	16	0
2880	28	15	0
2881	27	16	0
2882	27	16	0
2883	25	18	0
2884	25	18	0
2885	25	18	0
2886	25	18	0
2887	26	17	0
2888	28	15	0
2889	31	12	0
2890	31	12	0
2891	31	12	0
2892	31	12	0
2893	31	12	0
2894	31	12	0
2895	31	12	0
2896	31	12	0
2897	31	12	0
2898	31	12	0
2899	30	13	0
2900	30	13	0
2901	29	14	0
2902	31	12	0
2903	31	12	0
2904	31	12	0
2905	29	14	0
2906	28	15	0
2907	28	15	0
2908	27	16	0
2909	27	16	0
2910	27	16	0
2911	27	16	0
2912	27	16	0
2913	28	15	0
2914	30	13	0
2915	30	13	0
2916	30	13	0
2917	31	12	0
2918	31	12	0
2919	31	12	0
2920	31	12	0
2921	30	13	0
2922	30	13	0
2923	30	13	0
2924	28	15	0
2925	28	15	0
2926	27	16	0
2927	27	16	0
2928	26	17	0
2929	27	16	0
2930	28	15	0
2931	28	15	0
2932	28	15	0
2933	28	15	0
2934	28	15	0
2935	27	16	0
2936	28	15	0
2937	27	16	0
2938	27	16	0
2939	27	16	0
2940	27	16	0
2941	27	16	0
2942	28	15	0
2943	28	15	0
2944	28	15	0
2945	28	15	0
2946	28	15	0
2947	28	15	0
2948	28	15	0
2949	28	15	0
2950	26	17	0
2951	26	17	0
2952	25	18	0
2953	26	17	0
2954	26	17	0
2955	27	16	0
2956	28	15	0
2957	27	16	0
2958	27	16	0
2959	27	16	0
2960	27	16	0
2961	27	16	0
2962	27	16	0
2963	27	16	0
2964	27	16	0
2965	27	16	0
2966	27	16	0
2967	26	17	0
2968	26	17	0
2969	26	17	0
2970	28	15	0
2971	27	16	0
2972	27	16	0
2973	27	16	0
2974	27	16	0
2975	28	15	0
2976	27	16	0
2977	27	16	0
2978	28	15	0
2979	29	14	0
2980	28	15	0
2981	28	15	0
2982	27	16	0
2983	27	16	0
2984	26	17	0
2985	26	17	0
2986	26	17	0
2987	25	18	0
2988	25	18	0
2989	25	18	0
2990	25	18	0
2991	25	18	0
2992	26	17	0
2993	26	17	0
2994	26	17	0
2995	26	17	0
2996	28	15	0
2997	28	15	0
2998	28	15	0
2999	28	15	0
3000	28	15	0
3001	28	15	0
3002	27	16	0
3003	26	17	0
3004	26	17	0
3005	27	16	0
3006	27	16	0
3007	27	16	0
3008	27	16	0
3009	28	15	0
3010	28	15	0
3011	28	15	0
3012	28	15	0
3013	29	14	0
3014	25	18	0
3015	25	18	0
3016	25	18	0
3017	25	18	0
3018	26	17	0
3019	26	17	0
3020	26	17	0
3021	26	17	0
3022	28	15	0
3023	27	16	0
3024	26	17	0
3025	26	17	0
3026	27	16	0
3027	26	17	0
3028	26	17	0
3029	26	17	0
3030	25	18	0
3031	26	17	0
3032	25	18	0
3033	25	18	0
3034	25	18	0
3035	26	17	0
3036	25	18	0
3037	25	18	0
3038	25	18	0
3039	25	18	0
3040	25	18	0
3041	24	19	0
3042	25	18	0
3043	25	18	0
3044	25	18	0
3045	25	18	0
3046	25	18	0
3047	27	16	0
3048	27	16	0
3049	26	17	0
3050	25	18	0
3051	25	18	0
3052	25	18	0
3053	25	18	0
3054	25	18	0
3055	25	18	0
3056	26	17	0
3057	25	18	0
3058	25	18	0
3059	25	18	0
3060	27	16	0
3061	26	17	0
3062	26	17	0
3063	25	18	0
3064	25	18	0
3065	25	18	0
3066	25	18	0
3067	25	18	0
3068	25	18	0
3069	25	18	0
3070	25	18	0
3071	24	19	0
3072	24	19	0
3073	25	18	0
3074	25	18	0
3075	25	18	0
3076	26	17	0
3077	25	18	0
3078	24	19	0
3079	24	19	0
3080	23	20	0
3081	23	20	0
3082	23	20	0
3083	25	18	0
3084	24	19	0
3085	24	19	0
3086	25	18	0
3087	24	19	0
3088	24	19	0
3089	24	19	0
3090	24	19	0
3091	22	21	0
3092	22	21	0
3093	22	21	0
3094	23	20	0
3095	25	18	0
3096	25	18	0
3097	26	17	0
3098	26	17	0
3099	27	16	0
3100	27	16	0
3101	26	17	0
3102	25	18	0
3103	24	19	0
3104	22	21	0
3105	22	21	0
3106	22	21	0
3107	21	22	0
3108	21	22	0
3109	21	22	0
3110	22	21	0
3111	22	21	0
3112	25	18	0
3113	25	18	0
3114	25	18	0
3115	24	19	0
3116	24	19	0
3117	24	19	0
3118	24	19	0
3119	23	20	0
3120	23	20	0
3121	23	20	0
3122	23	20	0
3123	25	18	0
3124	24	19	0
3125	25	18	0
3126	25	18	0
3127	25	18	0
3128	25	18	0
3129	25	18	0
3130	25	18	0
3131	25	18	0
3132	25	18	0
3133	26	17	0
3134	26	17	0
3135	26	17	0
3136	28	15	0
3137	28	15	0
3138	29	14	0
3139	28	15	0
3140	28	15	0
3141	27	16	0
3142	27	16	0
3143	26	17	0
3144	26	17	0
3145	26	17	0
3146	27	16	0
3147	28	15	0
3148	28	15	0
3149	29	14	0
3150	28	15	0
3151	29	14	0
3152	29	14	0
3153	29	14	0
3154	29	14	0
3155	29	14	0
3156	29	14	0
3157	29	14	0
3158	28	15	0
3159	26	17	0
3160	26	17	0
3161	26	17	0
3162	28	15	0
3163	27	16	0
3164	28	15	0
3165	28	15	0
3166	29	14	0
3167	28	15	0
3168	28	15	0
3169	28	15	0
3170	27	16	0
3171	27	16	0
3172	27	16	0
3173	27	16	0
3174	27	16	0
3175	28	15	0
3176	28	15	0
3177	28	15	0
3178	28	15	0
3179	28	15	0
3180	28	15	0
3181	28	15	0
3182	28	15	0
3183	28	15	0
3184	28	15	0
3185	28	15	0
3186	26	17	0
3187	26	17	0
3188	28	15	0
3189	28	15	0
3190	28	15	0
3191	28	15	0
3192	27	16	0
3193	26	17	0
3194	25	18	0
3195	25	18	0
3196	25	18	0
3197	24	19	0
3198	24	19	0
3199	24	19	0
3200	24	19	0
3201	24	19	0
3202	24	19	0
3203	27	16	0
3204	27	16	0
3205	27	16	0
3206	27	16	0
3207	27	16	0
3208	27	16	0
3209	27	16	0
3210	27	16	0
